Customer_Id,First_Name,Last_Name,Birth_Date,Join_Date,City,State,Street,main_phone_num,secondary_phone_num,fax,monthly_discount,pack_id,gender,martial_status
345,Dong,Patel,1961-02-26,2008-10-08,Saint Paul,Minnesota,2129 Vallejo Street,543.823.6038,NULL,765.483.9883,NULL,31,Male,Single
346,Robby,Adams,1988-10-15,2007-05-15,Toledo,Ohio,"8861 Stanford Street ",572.881.5535,929.441.4241,753.961.3522,$25.00,27,Female,Divorced
347,Casey,Campbell,1973-10-14,2006-07-28,Newark,New Jersey,"8383 Sacramento Street ",518.420.3813,977.561.2078,784.680.5337,$24.00,13,Female,widowed
348,Stephan,Anderson,1986-08-18,2009-08-01,Greensboro,North Carolina,2359 Hearst Avenue,563.984.3962,914.633.6803,NULL,$25.00,37,Female,Married
349,Ashley,Allen,1962-07-05,2006-07-18,Plano,Texas,"8825 Sanchez Street ",554.979.6761,961.688.3523,788.942.2978,$12.00,18,Male,widowed
350,Logan,Cook,1968-05-24,2010-05-14,Lincoln,Nebraska,3424 Halleck Street,575.578.1741,994.118.7114,NULL,$22.00,41,Female,widowed
351,Scot,Bailey,1980-08-23,2010-11-18,Buffalo,New York,6020 Pierce Street,511.425.3515,995.200.5937,786.587.2812,NULL,42,Male,Married
352,Ulysses,Parker,1968-06-26,2010-02-19,Henderson,Nevada,"6196 Sharon Street ",522.663.1637,978.807.6496,729.202.5588,$13.00,42,Male,Married
353,Jimmie,Miller,1971-06-22,2008-09-22,Fort Wayne,Indiana,2800 Pacific Avenue,570.605.5143,944.910.9766,NULL,$3.00,34,Female,Single
354,Gregory,Davis,1972-12-14,2005-03-21,Jersey City,New Jersey,"6112 Pixley Street ",563.110.3513,983.983.1152,720.956.8486,NULL,7,Female,Single
355,Pablo,Murphy,1987-12-07,2009-06-12,Chula Vista,California,"9793 Fitzgerald Avenue ",560.456.8923,925.544.6787,NULL,$23.00,39,Male,widowed
356,Enoch,Price,1982-08-20,2009-04-19,Saint Petersburg,Florida,"7894 Galvez Avenue ",516.164.6057,938.935.5546,798.413.4320,NULL,39,Male,Divorced
357,Fausto,Bell,1979-09-21,2005-01-03,Orlando,Florida,"6902 Carroll Avenue ",556.719.2110,929.101.6623,792.489.7397,NULL,1,Male,widowed
358,Jamar,Baker,1965-06-22,2008-02-25,Norfolk,Virginia,3352 Stevenson Street,513.891.8841,922.419.8699,773.152.9443,$30.00,31,Female,widowed
359,Randolph,Griffiths,1982-05-04,2009-08-22,Laredo,Texas,3964 Valencia Street,537.739.5065,922.837.8860,798.372.9394,$29.00,39,Male,Divorced
360,Wilbert,Kelly,1967-02-10,2010-02-14,Chandler,Arizona,"4617 Beale Street ",514.295.2145,958.528.3203,727.940.4501,$21.00,41,Male,Married
361,Lawerence,Simpson,1969-05-09,2005-08-15,Madison,Wisconsin,6862 Phelan Avenue,520.370.5322,969.429.7428,711.779.5249,NULL,1,Male,Married
362,Thad,Marshall,1973-08-26,2008-09-23,Lubbock,Texas,"8913 Van Dyke Avenue ",588.866.3341,911.532.4269,NULL,$18.00,31,Female,Single
363,Carol,Collins,1987-03-17,2007-11-27,Durham,North Carolina,5921 Kirkwood Avenue,573.705.1586,NULL,741.649.1520,NULL,27,Male,Divorced
364,Willard,Bennett,1962-03-16,2006-02-02,WinstonûSalem,North Carolina,"8535 Gilbert Street ",524.534.3958,930.280.8109,NULL,NULL,13,Male,Divorced
365,Teddy,Cox,1983-02-01,2009-03-02,Garland,Texas,"6250 Bartlett Street ",528.536.6469,946.994.8661,NULL,NULL,37,Male,Married
366,Carey,Richardson,1987-08-28,2006-09-06,Glendale,Arizona,"7952 Donahue Street ",550.374.4588,988.591.2051,786.395.5533,$13.00,18,Male,Married
367,Carmelo,Fox,1990-05-14,2009-01-26,Baton Rouge,Louisiana,5924 Hyde Street,524.146.1529,NULL,785.502.2278,$14.00,37,Female,Single
368,Quinton,Gray,1979-09-16,2007-11-17,Hialeah,Florida,5631 Key Avenue,518.893.6656,993.711.7609,NULL,NULL,27,Male,Single
369,Maurice,Rose,1961-07-27,2005-01-18,Reno,Nevada,2708 Valencia Street,593.551.7434,925.793.4667,774.873.1354,$24.00,NULL,Female,widowed
370,Milford,Chapman,1964-02-06,2009-05-02,Chesapeake,Virginia,"2847 Broderick Street ",526.665.7749,976.983.2001,793.771.5276,$23.00,37,Male,Divorced
371,Victor,Hunt,1984-10-06,2006-02-02,Scottsdale,Arizona,"4159 Steiner Street ",538.465.3608,916.454.8187,710.660.2142,$16.00,13,Male,Married
372,Salvador,Robertson,1972-02-12,2010-12-07,Irving,Texas,"7146 Shotwell Street ",573.659.6585,985.268.6810,728.744.3565,NULL,41,Male,Single
373,Lonnie,Shaw,1980-04-16,2010-05-17,North Las Vegas,Nevada,"4515 Bartol Street ",526.750.2447,NULL,NULL,$27.00,41,Female,Divorced
374,Terence,Reynolds,1988-04-06,2010-02-08,Fremont,California,3209 Noe Street,519.750.4670,NULL,NULL,$25.00,41,Female,Divorced
375,Jeromy,Lloyd,1975-03-17,2009-04-03,Irvine,California,5755 Divisadero Street,565.512.3866,970.706.4378,721.262.2499,NULL,37,Male,Single
376,Erin,Ellis,1964-06-08,2010-02-25,San Bernardino,California,2677 Rivera Street,518.916.2685,960.480.3178,NULL,$4.00,NULL,Male,Married
377,Doyle,Richards,1987-12-05,2005-08-24,Birmingham,Alabama,"7127 Leidesdorff Street ",527.989.5576,936.789.6966,783.618.4160,$22.00,7,Female,Single
378,Dalton,Russell,1974-06-06,2010-06-02,Gilbert,Arizona,1776 Moraga Streeet,572.118.8715,944.890.9019,795.736.5186,$13.00,42,Male,widowed
379,Ernie,Wilkinson,1978-05-18,2005-09-19,Rochester,New York,1953 La Salle,512.907.6117,924.919.2430,NULL,$24.00,7,Female,Divorced
380,Glenn,Khan,1990-09-10,2005-12-19,"Boise ",Idaho,9897 Halleck Street,570.138.5514,NULL,734.284.9050,$30.00,7,Female,Single
381,Dane,Graham,1960-03-26,2009-11-13,Spokane,Washington,"2022 Taylor Street ",530.118.8856,NULL,788.940.8559,$8.00,NULL,Male,Divorced
382,Olen,Stewart,1963-04-06,2005-01-26,Montgomery,Alabama,6578 Otis Street,510.354.9411,NULL,778.481.4394,$14.00,1,Female,Single
383,Don,Reid,1985-03-03,2010-12-21,Des Moines,Iowa,"5064 Beale Street ",543.223.5279,969.370.2554,786.828.4731,$14.00,42,Female,Divorced
384,Kenny,Murray,1982-09-10,2007-05-17,Richmond,Virginia,4352 Pierce Street,519.807.2768,959.334.3255,NULL,$23.00,23,Male,Single
385,Rogelio,Powell,1985-08-23,2009-10-03,Fayetteville,North Carolina,"2171 Bartol Street ",567.372.7187,992.833.3534,725.365.3232,$16.00,NULL,Male,Single
386,Robin,Palmer,1965-07-04,2007-11-13,Modesto,California,4812 Jerrold Avenue,562.830.2361,919.450.6152,NULL,$4.00,23,Male,Single
387,Luther,Holmes,1986-08-18,2007-06-18,Shreveport,Louisiana,3827 Halleck Street,548.253.2849,960.675.6747,745.752.2846,$26.00,NULL,Female,Divorced
388,Ronny,Rogers,1986-04-06,2007-12-13,Tacoma,Washington,9617 Bernal Heights Boulevard,559.240.2453,968.495.3849,755.416.6775,$2.00,NULL,Male,Married
389,Alfredo,Stevens,1986-02-20,2009-02-24,Oxnard,California,"2494 Eddy Street ",520.137.2230,991.514.2060,738.784.8790,$17.00,39,Male,Single
390,Ike,Walsh,1971-03-17,2005-05-23,Aurora,Illinois,"5873 Dupont Street ",548.820.6409,976.837.1487,NULL,$23.00,NULL,Male,Divorced
391,Ward,Hunter,1973-10-19,2008-02-12,Fontana,California,5197 Vallejo Street,515.685.7246,970.237.8682,773.182.5195,$3.00,31,Male,widowed
392,Gayle,Thomson,1981-01-01,2008-03-19,Akron,Ohio,"3796 Taylor Street ",510.441.3193,947.451.1519,737.437.2782,$2.00,34,Male,Single
393,Porter,Matthews,1975-01-26,2009-04-09,Moreno Valley,California,"6884 Anza Street ",587.473.1489,929.197.3672,NULL,$2.00,39,Male,Married
394,Arden,Ross,1979-08-15,2007-09-26,Yonkers,New York,7373 Hunt Street,577.633.3397,981.509.1492,731.279.1279,$13.00,27,Male,widowed
395,Angel,Owen,1965-02-27,2008-05-19,Augusta,Georgia,6306 Hearst Avenue,516.945.1184,NULL,721.811.5501,$17.00,31,Male,Divorced
396,Derek,Mason,1989-03-25,2007-12-12,Little Rock,Arkansas,"9365 Dupont Street ",549.372.3130,959.992.3284,761.697.7541,NULL,27,Female,Divorced
397,Rickie,Knight,1975-01-20,2007-12-06,Mobile,Alabama,6035 Riley Avenue,572.724.8987,991.251.5902,NULL,$14.00,NULL,Male,Married
398,Perry,Kennedy,1961-08-06,2010-05-20,Columbus,Georgia,8115 Alvarado Street,563.385.9061,NULL,732.268.6566,$27.00,NULL,Male,Divorced
399,Myles,Butler,1966-07-17,2006-08-07,Amarillo,Texas,"5635 Judah Street ",577.762.6390,972.744.7166,767.584.3306,$10.00,13,Female,Divorced
400,Frederic,Saunders,1976-04-18,2007-07-25,Glendale,California,5898 Jerrold Avenue,576.401.6683,937.813.3990,735.243.4447,NULL,27,Female,widowed
401,Brenton,Cole,1985-05-17,2009-08-21,Huntington Beach,California,7285 Kirkham Street,543.869.8840,975.452.9906,727.157.1136,$26.00,39,Male,Divorced
402,Dexter,Pearce,1969-10-01,2009-01-13,Salt Lake City,Utah,6559 Richardson Avenue,533.432.5405,965.748.9931,740.723.2324,$18.00,39,Male,Divorced
403,Russ,Dean,1968-07-23,2010-02-21,Grand Rapids,Michigan,6464 Ringold Street,591.436.9315,NULL,NULL,$10.00,42,Male,Single
404,Harley,Foster,1981-04-28,2007-04-06,Tallahassee,Florida,3356 Pacific Avenue,510.561.8203,985.716.2932,723.194.8470,$17.00,27,Male,Divorced
405,Willie,Harvey,1979-10-17,2009-09-22,Huntsville,Alabama,5138 Hearst Avenue,598.693.3840,936.700.8889,712.297.3796,$9.00,39,Female,Single
406,Elisha,Hudson,1962-03-12,2008-06-26,Worcester,Massachusetts,"2684 De Haro Street ",582.185.1823,NULL,710.626.4281,$24.00,34,Male,Divorced
407,Antonio,Gibson,1965-08-05,2009-11-25,Knoxville,Tennessee,"1989 Grijalva Street ",548.864.5166,982.984.3906,739.669.8203,NULL,37,Female,widowed
408,Bernard,Mills,1981-06-01,2007-04-03,Newport News,Virginia,"3035 Shotwell Street ",589.324.8533,956.117.7197,778.925.3601,NULL,23,Male,Divorced
409,Geoffrey,Berry,1983-11-02,2005-12-23,Grand Prairie,Texas,"2903 Fell Street ",548.433.8179,956.390.5753,748.696.8038,$15.00,7,Male,Divorced
410,Kraig,Barnes,1972-05-23,2005-02-22,Brownsville,Texas,"2347 Arguello Street ",576.842.4759,NULL,NULL,$12.00,1,Male,Divorced
411,Whitney,Pearson,1968-09-08,2008-01-02,Providence,Rhode Island,"7097 Galindo Avenue ",564.425.3461,974.312.8657,758.648.5396,$14.00,31,Female,Married
412,Kim,Kaur,1964-07-03,2007-03-19,Santa Clarita,California,"8684 Arthur Avenue ",562.177.7003,945.369.9267,771.395.2961,$29.00,27,Female,Married
413,Gerald,Booth,1963-10-15,2009-04-28,Overland Park,Kansas,8668 Pacheco Street,556.353.9178,NULL,NULL,NULL,37,Female,Single
414,Nelson,Dixon,1967-11-21,2005-11-04,Jackson,Mississippi,3110 McKinnon Avenue,555.349.9087,970.299.3316,NULL,$30.00,7,Female,Single
415,Scottie,Grant,1980-07-21,2008-01-27,Garden Grove,California,"2585 Townsend Street ",538.444.8959,987.281.8985,725.264.8035,$12.00,31,Male,Married
416,Miquel,Gordon,1961-02-22,2009-09-14,Chattanooga,Tennessee,3415 Waller Street,568.850.2270,977.233.9040,796.381.7463,$29.00,39,Female,Single
417,Rico,Lane,1978-11-07,2008-04-19,Oceanside,California,1585 La Salle,542.276.7774,938.752.2942,747.989.2310,NULL,NULL,Male,Married
418,Orlando,Harper,1961-06-09,2007-05-11,Santa Rosa,California,"6913 De Boom Street ",581.732.8893,910.703.8502,786.629.1431,$4.00,23,Male,Single
419,Lane,Ali,1968-04-15,2005-11-15,Fort Lauderdale,Florida,"1464 Gordon Street ",558.629.2857,910.755.1971,730.616.8812,$2.00,7,Male,Married
420,Loren,Hart,1969-04-11,2009-06-23,Rancho Cucamonga,California,9614 Mission Street,522.377.2247,928.572.9998,714.275.5872,$27.00,NULL,Male,Divorced
421,Josiah,Mcdonald,1971-01-09,2005-05-14,Ontario,California,9169 Pacheco Street,538.396.3887,NULL,732.536.9517,$21.00,7,Male,Single
422,Cleveland,Brooks,1983-10-01,2008-04-19,Port Saint Lucie,Florida,"7516 Ralston Street ",554.647.4867,964.528.9814,751.713.2158,$18.00,31,Female,Single
423,Fernando,Ryan,1977-01-09,2006-02-25,Vancouver,Washington,"6925 Griffith Street ",545.135.5848,963.261.2878,749.706.4422,$24.00,18,Male,Single
424,Titus,Carr,1963-01-03,2005-12-28,Tempe,Arizona,3233 Bernal Heights Boulevard,546.396.9709,981.442.4381,744.542.6567,NULL,1,Female,Single
425,Shelby,Macdonald,1971-01-14,2005-12-23,Springfield,Missouri,"2158 Gough Street ",555.836.9949,982.255.4718,NULL,$6.00,1,Female,Married
426,Federico,Hamilton,1963-03-22,2006-01-22,Lancaster,California,"8923 Custer Avenue ",524.582.9447,NULL,783.622.2677,$24.00,13,Female,Divorced
427,Ted,Johnston,1966-02-13,2006-01-08,Pembroke Pines,Florida,2246 Hawes Street,555.373.6382,NULL,NULL,$23.00,13,Male,Married
428,Zack,West,1984-12-11,2005-05-21,Cape Coral,Florida,"6563 Golden Gate Avenue ",541.326.5103,987.956.2877,735.540.4241,$19.00,7,Female,Single
429,Edmond,Gill,1967-07-21,2009-09-23,Eugene,Oregon,"3409 Quint Street ",571.283.7213,929.369.3216,NULL,$13.00,NULL,Female,Divorced
430,Edmund,Dawson,1984-03-27,2005-11-04,Peoria,Arizona,"8575 Palou Avenue ",540.791.9337,962.100.4788,751.134.1536,$20.00,7,Male,Single
431,Giovanni,Armstrong,1976-10-15,2005-06-23,Sioux Falls,South Dakota,"7534 Sloat Boulevard ",515.211.6029,970.822.1570,747.932.3294,$2.00,1,Male,Divorced
432,Junior,Gardner,1986-07-10,2010-07-21,Salem,Oregon,9797 Phelphs Street,517.819.4316,938.451.7294,723.332.6004,$11.00,42,Male,Divorced
433,Jerold,Stone,1973-01-19,2006-05-06,Corona,California,"8776 Dow Avenue ",581.250.9352,969.400.5653,787.249.9469,$13.00,18,Male,Divorced
434,Omer,Andrews,1989-06-27,2008-01-06,Elk Grove,California,1414 Ringold Street,522.887.5990,921.513.2979,775.612.1694,NULL,31,Female,Married
435,Lloyd,Williamson,1967-01-23,2006-01-28,Palmdale,California,5785 Webster Street,573.787.9658,971.311.5033,NULL,NULL,18,Female,Divorced
436,Nicholas,Barker,1968-10-03,2005-09-05,Springfield,Massachusetts,2673 Turk Street,565.633.3964,988.613.7936,750.689.4909,$5.00,NULL,Male,widowed
437,Sebastian,George,1973-07-20,2008-06-22,Salinas,California,"6309 Fell Street ",541.742.4326,NULL,747.831.4738,$4.00,34,Male,Single
438,Carl,Fisher,1967-03-05,2005-03-20,Pasadena,Texas,"2698 Bush Street ",592.348.2119,954.837.2994,753.616.1631,$2.00,7,Female,Married
439,Dominique,Cunningham,1988-05-03,2010-10-05,Rockford,Illinois,"7500 Broderick Street ",573.558.3981,938.513.5542,710.878.5988,$21.00,NULL,Female,Single
440,Nigel,Watts,1971-02-22,2005-02-22,Pomona,California,8830 Peralta Avenue,574.271.8400,992.881.5628,722.847.3433,$30.00,NULL,Male,Divorced
441,Donnie,Webb,1973-03-17,2006-02-24,Joliet,Illinois,"3144 Spear Street ",599.188.9161,929.136.4740,NULL,$21.00,NULL,Female,widowed
442,Carroll,Lawrence,1975-09-23,2007-04-18,Fort Collins,Colorado,"5502 Anza Street ",539.394.8170,920.771.6983,739.142.1988,$3.00,23,Male,Single
443,Efren,Bradley,1982-05-18,2009-01-22,Torrance,California,8161 Harrison Street,572.551.7161,968.923.1594,NULL,$28.00,39,Female,Single
444,Randall,Jenkins,1981-06-23,2009-08-08,Kansas City,Kansas,"4175 Russ Street ",533.141.2439,NULL,729.307.6499,$21.00,39,Male,Single
445,Donny,Wells,1979-12-20,2008-08-04,Paterson,New Jersey,"2442 Dupont Street ",530.970.5046,NULL,776.120.8558,$11.00,31,Female,Married
446,Jake,Chambers,1977-11-10,2008-10-25,Hayward,California,"6018 Columbus Avenue ",534.663.1126,NULL,746.763.3394,$4.00,NULL,Female,Married
447,Allen,Spencer,1971-12-09,2006-12-23,Escondido,California,"7411 Dow Avenue ",546.227.8991,961.682.2589,783.128.3204,$9.00,13,Male,Single
448,Delmer,Poole,1989-10-25,2006-02-27,Bridgeport,Connecticut,5628 Laguna Street,523.327.7983,949.963.5632,NULL,NULL,18,Male,Single
449,Trinidad,Atkinson,1960-10-26,2006-11-09,Syracuse,New York,"9773 Davis Street ",593.396.4334,933.767.5414,NULL,$20.00,13,Female,Married
450,Dorsey,Lawson,1988-10-20,2006-07-14,Lakewood,Colorado,"6403 Burke Avenue ",529.865.4448,926.877.2449,772.743.9964,NULL,NULL,Female,widowed
451,Laverne,Smith,1988-07-19,2010-04-17,Alexandria,Virginia,2578 Stevenson Street,545.716.7343,NULL,773.974.7782,NULL,42,Male,Married
452,Delbert,Jones,1975-04-04,2006-02-20,Hollywood,Florida,7500 Meade Avenue,590.633.5798,NULL,784.914.5124,$21.00,18,Female,Single
453,Carson,Taylor,1965-06-12,2006-06-15,Naperville,Illinois,"1610 Boalt Street ",538.515.8238,NULL,NULL,$19.00,18,Female,Divorced
454,Danny,Williams,1990-07-07,2010-12-14,Mesquite,Texas,7192 Newhall Street,560.759.3120,950.587.5587,797.443.8023,$7.00,41,Male,widowed
455,Joshua,Brown,1960-06-09,2009-04-27,Sunnyvale,California,6509 Larkin Street,558.858.7465,930.776.4465,NULL,$12.00,37,Male,Divorced
456,Boyd,Davies,1971-02-22,2006-02-08,Dayton,Ohio,2794 Coleman Street,556.265.6301,NULL,764.276.2527,$14.00,13,Male,Single
457,Jeramy,Evans,1986-12-11,2008-07-10,Cary,North Carolina,"3735 Spear Street ",515.303.7383,966.472.1683,NULL,NULL,34,Female,Divorced
458,Bernie,Wilson,1980-07-27,2005-01-10,Orange,California,"4613 Dolores Street ",515.395.4787,NULL,738.516.7982,$3.00,1,Female,Single
459,Millard,Thomas,1972-11-11,2009-06-22,Pasadena,California,"3377 Quint Street ",567.710.9501,NULL,NULL,$6.00,NULL,Female,Single
460,Tyron,Roberts,1990-10-17,2006-04-13,Fullerton,California,4279 Lyon Street,534.903.1138,NULL,717.376.7498,$3.00,13,Male,Single
461,Andy,Johnson,1970-04-03,2009-11-14,Hampton,Virginia,"9448 De Boom Street ",546.505.9192,NULL,741.615.5679,$30.00,39,Male,Divorced
462,Jasper,Lewis,1990-08-26,2005-06-11,Clarksville,Tennessee,7958 Rolph Street,541.550.9807,925.889.7916,740.264.8541,$7.00,NULL,Male,Divorced
463,Major,Walker,1984-04-05,2010-08-20,McKinney,Texas,"9038 Evans Avenue ",553.273.1133,975.260.4807,NULL,$23.00,42,Male,Single
464,Vaughn,Robinson,1988-12-04,2005-07-07,Warren,Michigan,3342 Kearny Street,599.760.1578,NULL,NULL,NULL,NULL,Male,Married
465,Bob,Wood,1977-04-13,2010-04-16,McAllen,Texas,"4524 Bush Street ",535.242.2334,914.713.2061,778.744.4674,$12.00,41,Male,Married
466,Walter,Thompson,1968-01-06,2006-02-02,West Valley City,Utah,"8503 Garrison Avenue ",569.691.2948,NULL,789.373.8397,$7.00,18,Female,Single
467,Antwan,White,1961-11-14,2008-04-07,Columbia,South Carolina,6659 Mission Street,546.732.9632,911.693.8989,771.251.5669,$2.00,31,Female,widowed
468,Tyree,Watson,1964-09-05,2005-02-06,Killeen,Texas,2273 Otis Street,556.715.7614,952.370.6482,792.960.7351,$23.00,7,Male,Single
469,Robert,Jackson,1969-02-23,2006-11-05,New Haven,Connecticut,1406 McCoppin Street,547.251.5439,NULL,751.541.1221,$13.00,18,Male,Divorced
470,Daryl,Wright,1966-07-04,2006-02-26,Topeka,Kansas,"5595 Baker Street ",581.965.8152,NULL,710.946.1594,$4.00,13,Male,Married
471,Neville,Green,1979-05-13,2009-02-07,Thousand Oaks,California,"2472 Shotwell Street ",534.336.2870,949.339.8371,NULL,$14.00,37,Male,widowed
472,Todd,Harris,1968-12-19,2010-06-26,Olathe,Kansas,"2226 Castro Street ",533.789.8867,NULL,784.390.1640,NULL,41,Female,Married
473,Arnulfo,Cooper,1968-11-28,2009-07-12,Cedar Rapids,Iowa,"2663 Bryant Street ",526.246.4455,969.818.2335,751.296.1456,$16.00,37,Male,Married
474,Val,King,1978-11-09,2007-05-05,Waco,Texas,"7271 Custer Avenue ",581.121.6696,922.955.2358,NULL,$28.00,27,Female,Single
475,Dan,Lee,1985-07-27,2006-11-20,Visalia,California,"3252 Broderick Street ",557.858.4170,919.974.8235,718.593.9042,$4.00,18,Female,widowed
476,Lazaro,Martin,1972-12-21,2007-04-15,Elizabeth,New Jersey,3601 Stanley Street,520.520.5278,NULL,723.699.6341,$26.00,23,Male,Married
477,Kristopher,Clarke,1981-06-04,2009-01-07,Simi Valley,California,"3251 Davidson Avenue ",521.615.5732,917.400.6564,771.968.2150,$27.00,39,Female,Divorced
478,Isidro,James,1983-02-27,2007-04-03,Gainesville,Florida,"8619 Cole Street ",512.403.2129,965.250.8552,749.774.7501,$20.00,23,Female,Married
479,Rubin,Morgan,1971-09-13,2006-06-05,Hartford,Connecticut,8505 Larkin Street,527.294.1138,936.464.7752,744.122.4001,$3.00,18,Female,Married
480,Cliff,Hughes,1977-06-24,2009-10-04,Bellevue,Washington,9542 Heron Street,531.517.1317,972.475.4544,NULL,$21.00,39,Female,Divorced
481,Billy,Edwards,1962-07-12,2005-08-02,Miramar,Florida,2938 Whipple Avenue,578.422.7341,994.111.7951,NULL,$29.00,7,Female,Single
482,Dwain,Hill,1962-10-17,2010-05-18,Concord,California,3991 Richardson Avenue,594.131.8975,912.441.4348,764.430.8925,NULL,42,Male,Single
483,Normand,Moore,1980-01-07,2007-01-04,Stamford,Connecticut,"9776 De Boom Street ",525.835.3059,928.474.9774,774.989.8706,$17.00,27,Female,Single
484,Wallace,Clark,1974-07-19,2007-01-25,Coral Springs,Florida,"9081 Dupont Street ",525.540.8612,956.281.2762,NULL,$28.00,23,Male,Divorced
485,Carmen,Harrison,1982-11-26,2005-07-19,Charleston,South Carolina,4512 Pacheco Street,597.195.8054,NULL,756.160.4385,$12.00,7,Female,Single
486,Anthony,Scott,1977-06-03,2009-09-03,Carrollton,Texas,"7410 Colin P. Kelly Jr. Street ",511.903.5217,916.328.5372,793.215.1176,$15.00,39,Female,Married
487,Hank,Young,1988-01-25,2006-03-27,Lafayette,Louisiana,"4170 Davidson Avenue ",529.132.5186,965.997.2083,NULL,$3.00,13,Female,Divorced
488,Mohammad,Morris,1990-10-12,2007-12-13,Roseville,California,6535 Jerrold Avenue,541.543.6505,938.787.6123,NULL,NULL,27,Female,Single
489,Young,Hall,1964-03-26,2006-10-09,Thornton,Colorado,"6392 Clay Street ",527.668.6944,956.315.3165,732.596.5402,$18.00,NULL,Female,Divorced
490,Garfield,Ward,1989-10-24,2005-12-18,Frisco,Texas,7233 Hearst Avenue,536.448.6031,986.482.5226,762.162.4955,$13.00,7,Female,Divorced
491,Rupert,Turner,1972-01-22,2007-10-03,Kent,Washington,"6937 Pioche Street ",591.819.9109,991.688.7276,737.139.9664,$26.00,27,Female,Married
492,Nickolas,Carter,1969-09-08,2006-12-27,Surprise,Arizona,"7303 Pioche Street ",556.988.1498,959.135.4862,793.456.2367,$21.00,18,Male,Married
493,Tom,Phillips,1963-06-18,2008-12-24,Allentown,Pennsylvania,8980 Laguna Street,573.538.6549,996.781.1116,740.598.7064,NULL,31,Male,Divorced
494,Buster,Mitchell,1978-11-06,2006-02-23,Beaumont,Texas,"3952 Cleveland Street ",577.941.4084,932.678.3942,756.732.6723,$13.00,13,Female,Single
495,Charley,Patel,1981-09-24,2009-01-26,Santa Clara,California,"7266 Bartlett Street ",532.729.7590,973.758.9280,712.763.3103,NULL,39,Male,Married
496,Coleman,Adams,1968-10-27,2007-05-04,Abilene,Texas,3439 Kirkwood Avenue,550.609.8289,931.985.8744,NULL,$16.00,23,Male,Divorced
497,Linwood,Campbell,1974-11-09,2005-09-28,Evansville,Indiana,"7111 Fremont Street ",553.984.4555,959.296.7379,NULL,NULL,7,Male,Divorced
498,Brooks,Anderson,1962-04-17,2007-05-09,Victorville,California,"9613 Colin P. Kelly Jr. Street ",549.520.5898,954.591.3782,734.213.9815,NULL,23,Male,Divorced
499,Quintin,Allen,1962-02-15,2006-11-09,Independence,Missouri,"2196 Polk Street ",583.541.9641,NULL,NULL,$22.00,18,Male,Single
500,Edgardo,Cook,1972-01-11,2006-02-19,Denton,Texas,6317 Flood Avenue,566.293.5158,996.473.7001,774.646.8679,NULL,NULL,Male,Married
501,Gus,Bailey,1990-06-27,2010-07-08,Springfield,Illinois,5033 Powell Street,519.271.3712,NULL,793.694.1372,NULL,41,Female,Married
502,Preston,Parker,1988-01-19,2010-07-16,Vallejo,California,"9170 Galvez Avenue ",544.617.1379,927.212.3319,755.172.1154,$12.00,41,Female,Single
503,Florencio,Miller,1978-11-25,2005-03-22,Athens,Georgia,9473 Mission Street,533.411.3692,982.592.9289,738.111.7612,$27.00,1,Male,Single
504,Jerrod,Davis,1990-10-02,2008-11-22,Provo,Utah,"2325 Buchanan Street ",577.269.4991,977.463.8704,743.918.1806,$3.00,31,Male,Married
505,Fidel,Murphy,1989-04-13,2010-05-04,Peoria,Illinois,"9635 Fair Avenue ",580.237.5603,957.675.8958,797.684.4274,$22.00,42,Male,Married
506,Elwood,Price,1987-12-04,2006-09-01,Ann Arbor,Michigan,"5575 Galindo Avenue ",529.520.2173,980.139.1644,712.309.4826,$15.00,18,Female,Single
507,Bert,Bell,1965-08-03,2010-08-24,Lansing,Michigan,"1698 Buchanan Street ",540.960.7691,993.370.8392,732.286.4008,$9.00,41,Female,Single
508,Nestor,Baker,1979-03-17,2006-04-25,El Monte,California,"3722 Ellis Street ",526.357.7245,922.834.3996,746.917.4211,$1.00,13,Male,Divorced
509,Saul,Griffiths,1964-07-20,2007-07-01,Midland,Texas,8996 Jennings Street,559.728.4069,945.338.2964,777.548.6668,$11.00,23,Male,widowed
510,Harry,Kelly,1967-12-12,2009-04-03,Berkeley,California,"3818 Russ Street ",515.352.5411,919.421.3003,743.409.4732,NULL,37,Female,Married
511,Leslie,Simpson,1972-03-22,2009-01-04,Norman,Oklahoma,7975 Natoma Street,529.713.3897,995.294.9995,765.418.3141,NULL,39,Female,widowed
512,Mario,Marshall,1967-06-19,2005-07-03,Downey,California,"1508 Colin P. Kelly Jr. Street ",551.140.6521,940.317.8662,718.322.5686,$29.00,1,Female,Single
513,Darren,Collins,1975-04-17,2009-06-26,Costa Mesa,California,9763 Leavenworth Street,512.631.3976,994.217.1444,770.407.9567,$14.00,37,Male,Divorced
514,Jefferson,Bennett,1982-01-13,2006-12-16,Murfreesboro,Tennessee,7573 Hawes Street,585.768.9152,919.777.8918,711.878.4530,$19.00,18,Male,Single
515,Tony,Cox,1976-12-17,2008-01-03,Inglewood,California,"8286 Golden Gate Avenue ",540.851.1859,NULL,NULL,$28.00,31,Male,Divorced
516,Aron,Richardson,1965-03-04,2010-09-21,Columbia,Missouri,"8528 Steuart Street ",533.813.4158,981.343.5048,779.847.1318,$23.00,41,Female,Divorced
517,Margarito,Fox,1968-08-14,2005-12-21,Manchester,New Hampshire,"1798 Battery Street ",542.254.5735,930.663.3725,732.489.6100,$16.00,1,Female,Single
